feature,importance
"Spoken Languages_['Tiếng Anh', 'Tiếng Nhật', 'Tiếng Nga']",0.5975069169620606
Spoken Languages_['Tiếng Nga'],0.595814913182755
"Production Countries_['Canada', 'Kazakhstan', 'Hong Kong', 'Thailand', 'United States of America']",0.5938087897498321
"Production Countries_['Dominican Republic', 'United Kingdom', 'United States of America']",0.5934581378386564
"Production Countries_['United States of America', 'Malta', 'United Kingdom']",0.5904964585269399
Spoken Languages_['Tiếng Trung'],0.5867345957883465
"Spoken Languages_['Tiếng Anh', 'Tiếng Pháp']",0.5848411879628544
"Spoken Languages_['Tiếng Ả Rập', 'Tiếng Anh', 'Tiếng Hindi', 'Latin', 'Tiếng Tây Ban Nha']",0.5779867622658585
"Spoken Languages_['Tiếng Anh', 'Tiếng Iceland', 'Tiếng Tây Ban Nha']",0.5729056647472838
"Production Countries_['France', 'United States of America', 'Thailand']",0.5727034947259613
"Spoken Languages_['Tiếng Bungari', 'Tiếng Anh']",0.5727034947259613
"Production Countries_['United Kingdom', 'United States of America']",0.5574120228199637
"Production Countries_['Austria', 'Germany']",0.552455043060883
"Spoken Languages_['Tiếng Croatia', 'Tiếng Trung', 'Tiếng Pháp', 'Tiếng Anh']",0.549766407046584
"Production Countries_['Australia', 'China', 'United States of America']",0.5475310543268512
"Production Countries_['Indonesia', 'United Kingdom', 'United States of America']",0.540457266212668
"Production Countries_['Canada', 'Japan', 'United States of America']",0.5342454930517986
"Production Countries_['Greece', 'United States of America']",0.5167522366328309
"Production Countries_['China', 'France', 'India', 'United States of America']",0.5141517559830071
"Spoken Languages_['Tiếng Anh', 'Tiếng Ý', 'Tiếng Tây Ban Nha']",0.5131886468350672
Spoken Languages_['Tiếng Pháp'],0.5032455604257853
"Spoken Languages_['Tiếng Anh', 'Tiếng Pháp', 'Tiếng Đức', 'Tiếng Tây Ban Nha']",0.5004852128909408
"Spoken Languages_['Tiếng Anh', 'Tiếng Estonia']",0.486305355249116
"Spoken Languages_['Tiếng Anh', 'Tiếng Nhật', 'Tiếng Hàn']",0.47123202182216545
"Production Countries_['Italy', 'United States of America']",0.46976156355497295
"Production Countries_['Hong Kong', 'United Kingdom', 'United States of America']",0.4689062145794003
"Spoken Languages_['Tiếng Trung', 'Tiếng Anh', 'Tiếng Pháp']",0.4689062145794003
